"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1993813311323033863","Thu Nov 27 08:36:45 +0000 2025","2","@Lullaby1237431 @susno2g Kalau ijasah sudah pasti jelas dan ASLI karena kalau tidak agak susah untuk lolos verifikasi administrasi maupun verifikasi faktual. Yang masih pusing soal ijasah adalah orang-orang yang hari ini mumet bagaimana meruntuhkan reputasi politik Jokowi yang ikatan historisnya sangat","1993962184100188446","","Lullaby1237431","in","","0","4","0","https://x.com/undefined/status/1993962184100188446","1003546165105704962",
"1993945460881674392","Thu Nov 27 08:16:13 +0000 2025","2","@EviDrajat Jokowi yg punya ijasah dan ijasah tersebut diragukan keasliannya.. malah mencoba nyeret² Bu Mega dan pk SBY. Aneh","1993957017091027324","","EviDrajat","in","","0","1","1","https://x.com/undefined/status/1993957017091027324","2367146096",
"1993720535038271736","Thu Nov 27 08:11:29 +0000 2025","0","@SussySusanti9 Polemik ijasah Jokowi Memanipulasikan Memalsukan Dokumen Kependidikan Demi meraih Tahta dan Jabatan adalah Bentuk HIANAT TERHADAP KONSITUSI BANGSA Halo Sang Penjaga Amanat Konstitusi Prabowo Subianto !? Pendidikan adalah Tujuan dan cita-cita NKRI","1993955825770221925","","SussySusanti9","in","","0","0","0","https://x.com/undefined/status/1993955825770221925","1592997260602019840",
"1993309298953527654","Thu Nov 27 08:02:26 +0000 2025","0","@AirinDatangLagi Harga diri pak Jokowi itu ketinggian banget sampe para fans'nya kadang bersikap tdk rasional. Apapun dibela tanpa melihat kebenaran substantif. Hanya krn ada warganya menantang keaslian ijasahnya dia bawa ke ranah hukum. Demi nama baik &amp; harga diri. Padahal cuma ijasah lho.","1993953548737167736","","AirinDatangLagi","in","","0","0","0","https://x.com/undefined/status/1993953548737167736","143742940",
"1993273050889093265","Thu Nov 27 07:24:18 +0000 2025","1","@Rasheed_inn @sumpahlusampah @tham878 itu bukan logika homo! itu namanya maksa! dan Roy cs gak punya hak buat nyuruh2 nunjukin ijasah kecuali mereka anggota KPU saat Jokowi akan maju ke Pilkada Pilgub atau Pilpres KLO ditunjukan ya enak bgt mereka case close.. emang ternis susah diajak bicara smart ","1993943950495989793","","Rasheed_inn","in","","0","2","3","https://x.com/undefined/status/1993943950495989793","621921922",
"1993603322788602337","Thu Nov 27 06:42:16 +0000 2025","0","@bakuldimsum_ ini yg ilang tumbler 300rban apa ijasah jokowi sih?","1993933373870624900","","bakuldimsum_","in","","0","0","0","https://x.com/undefined/status/1993933373870624900","47522313",
"1993865032963383677","Thu Nov 27 06:41:03 +0000 2025","7","@sharpandshark Kejahatan jokowi luhut selama memimpin tidak pernah tuntas mulai dari kereta cepat Whoosh Morowali ijasah palsu setelah ini entah apa lagi yg terbongkar ? Tambang Nikel di kuras habis sama Komunis China... Pribumi di Morowali cuma dapat musibah dan bencana","1993933065845133412","","sharpandshark","in","","0","0","1","https://x.com/undefined/status/1993933065845133412","1831587503700152320",
"1993932215290663169","Thu Nov 27 06:37:40 +0000 2025","1","Kejahatan jokowi luhut selama memimpin tidak pernah tuntas mulai dari kereta cepat Whoosh Morowali ijasah palsu setelah ini entah apa lagi yg terbongkar ? Tambang Nikel di kuras habis sama Komunis China... Pribumi di Morowali cuma dapat musibah dn bencana ironi dan menyedihkan","1993932215290663169","","","in","","0","0","0","https://x.com/undefined/status/1993932215290663169","1831587503700152320",
"1993904409403887811","Thu Nov 27 05:33:15 +0000 2025","15","@faizalassegaf Bambang Tri dan Gusnur dipenjara adalah produk hukum era Jokowi !! Adil ? Tentu tidak karena ijasah Jokowi tidak pernah ditunjukan","1993916006142759208","","faizalassegaf","in","","0","1","2","https://x.com/undefined/status/1993916006142759208","344063362",
"1993487806745002223","Thu Nov 27 05:11:43 +0000 2025","0","@KangManto123 Jokowi sudah gak tahu malu ijasah identitas diri kebanggaan diri jadi bahan tertawaan orang","1993910587286601735","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1993910587286601735","748790653077757952",
"1993707513548825050","Thu Nov 27 05:03:52 +0000 2025","0","@Jumianto_RK Aku gak koment soal ijasah pak Jokowi asli atau palsu tapi yg aku mo sampaikan ternyata bahwa Andi Aswan tdk paham tehnologi digital sehingga tdk bs berdebat dgn Roy Suryo yg memang ahli dibidangnya dan memang Andi Aswan tdk bs menandingi Roy Suryo cs digital forensik...","1993908612352364699","","Jumianto_RK","in","","0","0","0","https://x.com/undefined/status/1993908612352364699","1860509192697864192",
"1993595802351288458","Thu Nov 27 04:59:46 +0000 2025","0","@SussySusanti9 Ijasah Jokowi aja dulu mana ?","1993907578150211967","","SussySusanti9","in","","0","0","0","https://x.com/undefined/status/1993907578150211967","1465000131552432129",
"1993707513548825050","Thu Nov 27 04:45:34 +0000 2025","2","@rangkutifuat @Jumianto_RK @jokowi File scan yg d publis Itu trick bang karena mereka akan memperbaiki kekurangannya. Itu salah satu alasan termul untuk mengupgrade ijasah junjungannya. Beginilah sistem mafia bekerja.","1993904004334748058","","rangkutifuat","in","","0","0","0","https://x.com/undefined/status/1993904004334748058","1815643222980558849",
"1993900816487629236","Thu Nov 27 04:32:54 +0000 2025","0","Kasus loe bukan cuma ijasah palsu jok @jokowi Antrian kasus banyak nih. https://t.co/aBZtUftJmv","1993900816487629236","https://pbs.twimg.com/media/G6vCOfKa0AQ3NeT.jpg","","in","","0","0","0","https://x.com/undefined/status/1993900816487629236","1961301422617890819",
"1993900286247883005","Thu Nov 27 04:30:47 +0000 2025","1","Kalah berargumentasi langsung keluar isi kebon binatangnya Ditanyain katanya sdh ada ptsn pengadilannya ujar @DedynurPalakka mana &amp; dimana ptsn pengdilan yg menyidangkan ijazah jokowi?.. Konpers OTTO PTSN N O dianggap ptsn pengadilan yg mengadili IJASAH JOKOWI...KOPLAKK.. https://t.co/KMTTLKRxZ6","1993900286247883005","https://pbs.twimg.com/media/G6vBvmabEAEZXnw.jpg","","in","","1","0","0","https://x.com/undefined/status/1993900286247883005","1507008029556097028",
"1993843000804602148","Thu Nov 27 03:47:14 +0000 2025","4","@abu_waras Ga ada ijasah asli jokowi apa yang mau dia tunjukin? Kalaupun di tunjukan negara bakal chaos...katanya https://t.co/ZI2Vcx6qKH","1993889326019826023","https://pbs.twimg.com/media/G6u3xUPa0AMSEuK.jpg","abu_waras","in","","0","4","0","https://x.com/undefined/status/1993889326019826023","1814987097297858560",
"1993641132484632665","Thu Nov 27 03:39:20 +0000 2025","3","@abu_waras Andy A woiii you itu sok ngebelain jokowii kampungan Polisi sudah berani mentersangkakan Roy Suryo cs Polisi hrs berani membuktikan Ijasah Aslinya Ini gegara Jokowi yg blm juga mau secara Negarawan membuka Ijasahnya utk menyelesaikan kasus Ijasah Asli agar cepat selesai","1993887336132981214","","abu_waras","in","","0","0","0","https://x.com/undefined/status/1993887336132981214","1918900834349596672",
"1993813709417009240","Thu Nov 27 03:20:57 +0000 2025","5","@arumanjani_ Ga Usah Nulis Panjang2... Rakyat wis kakean beban jokowi tinggal jumpa pers sambil bawa Ijasah Asli. Sudah Selesai... Gak Usah Ngomong Biru Merah Hijau Atau Kuning...","1993882712487391539","","arumanjani_","in","","0","2","1","https://x.com/undefined/status/1993882712487391539","997122582561226752",
"1993516464981283094","Thu Nov 27 02:58:47 +0000 2025","0","@westhernsea biar nanti roy suryo gk ngejar² ijasah jokowi lagi kan ya prof?....wkwkwkwk...akumah gk pinter tapi lumayan tau maksudnya si bpk prof ini...","1993877133819826644","","westhernsea","in","","0","0","0","https://x.com/undefined/status/1993877133819826644","4329495553",
"1993160418311995432","Thu Nov 27 02:40:20 +0000 2025","1","@arumanjani_ Kamu yakin demi ALLAH di Poto ijasah Poto copy ato apalah yg udah beredar di mana2 itu potonya Jokowi?????klu ijasahnya gag masalah udah di tunjukkan dgn bangga seperti hakim MK ASRULSANI","1993872489278238985","","arumanjani_","in","","0","0","0","https://x.com/undefined/status/1993872489278238985","1505059912228884480",
"1993477247957975353","Thu Nov 27 02:21:41 +0000 2025","0","@Simemaki Apa yang membuat jokowi begitu ketakutan memperlihatkan ijasah nya ?","1993867796909113572","","Simemaki","in","","0","0","0","https://x.com/undefined/status/1993867796909113572","1973907332989136900",
"1993548106416505141","Thu Nov 27 02:07:47 +0000 2025","0","@BarisanPemudaRI Lagi lagi jokowi... Bener bener itu manusia ber ijasah palsu...","1993864299308306644","","BarisanPemudaRI","in","","0","0","0","https://x.com/undefined/status/1993864299308306644","1981327826482851840",
"1993477131909972207","Thu Nov 27 02:01:15 +0000 2025","0","@bangherwin Oh gitu ya berarti benar dugaan semua orang yg mengatakan jokowi gk punya ijasah asli","1993862654453272800","","bangherwin","in","","0","0","0","https://x.com/undefined/status/1993862654453272800","1555155816243920896",
"1993407052723720229","Thu Nov 27 01:56:58 +0000 2025","0","@Dhinda_8 Faisal ini orang bodoh apa tolol.Roy Rismon dan Tifa bukan pejabat negara knp new termul ini minta buka rekening ketiganya sementara jokowi dan gibran yg pejabat negara faisal gk berani bersuara agar jokowi menunjukkan ijasah aslinya","1993861574726136134","","Dhinda_8","in","","0","0","0","https://x.com/undefined/status/1993861574726136134","1555155816243920896",
"1993560997609849103","Thu Nov 27 01:55:45 +0000 2025","1","@Anevathee @sharpandshark @jokowi Betul. Roy cs bawa analisis atas bukti foto ijasah yg diupload termul. Termul cs cuma bisa bawa bacot doang. Sekalinya sok²an bawa bukti dan ahli forensik eh buktinya cacat alias gak asli sesuai janjinya.","1993861268734923062","","Anevathee","in","","0","1","0","https://x.com/undefined/status/1993861268734923062","453931027",
"1993487806745002223","Thu Nov 27 01:45:08 +0000 2025","0","@jagoi12 @KangManto123 Nah karena kasihan itu makanya oak jokowi tinggal nenubjukan ijasah asli. Kemarin hakim jg d bilang kalau ijasah palsu ijasah d tunjukan. Masalah selesai dengan cepat.","1993858596283588897","","jagoi12","in","","0","0","0","https://x.com/undefined/status/1993858596283588897","1699610332959068160",
"1993707513548825050","Thu Nov 27 01:38:13 +0000 2025","0","@Jumianto_RK Kira2 brp abad lagi org2 harus berbahas tentang ijasah jokowi? @grok","1993856856637452569","","Jumianto_RK","in","","0","1","0","https://x.com/undefined/status/1993856856637452569","252394720",
"1993851519599534208","Thu Nov 27 01:17:00 +0000 2025","0","Hanya seorang jokowi yg bisa berfoto ijasah menggunakan kacamata dan hanya @UGMYogyakarta yg memperbolehkannya.Termul dan polisi tolong sadar.","1993851519599534208","","","in","","0","0","0","https://x.com/undefined/status/1993851519599534208","1272782646293102597",
"1993632329236177292","Thu Nov 27 00:55:20 +0000 2025","0","@allkacruuut @Simemaki Ijasah tunggu SJ di pengadilan. Bandara Morowali mulai di bangun 2007 dgn apbd kab. Morowali stak 2010 lalu di teruskan dan 2019 di resmikan Jokowi Lalu jd bandara privat PT.IMIP seperti bandara di PD cabe Tangsel/Freeport/Conoco Philip di Natuna. Yg cerdasan dikit ngapah. !","1993846065033040181","","allkacruuut","in","","0","1","0","https://x.com/undefined/status/1993846065033040181","1604294102551777282",
"1993523687312834698","Thu Nov 27 00:51:07 +0000 2025","3","@mulanbilqis Termul: Sumber paling meyakinkan terkait keaslian ijasah Jokowi adlh penerbitnya yakni UGM. UGM: Arsip ijasah Jokowi kami hitamkan krn dikecualikan. Hakim: UGM wajib lakukan uji konsekuensi! UGM: Minta mediasi! *Mbulet kyk Jokowi semua! Bilang aja SUDAH TAPI BELUM selesai!","1993845005879005322","","mulanbilqis","in","","0","2","1","https://x.com/undefined/status/1993845005879005322","453931027",
"1993323779234427379","Thu Nov 27 00:24:38 +0000 2025","0","@bobidasaya @DjPrasetyo85 @RADEN_NUH_ Kita doakan ya .jokowi jujur. Dmn mn org bicarakan ijasah plsu.","1993838339590676949","","bobidasaya","in","","0","1","0","https://x.com/undefined/status/1993838339590676949","1783640931188768768",
